Year Election,City Code,City,Num Votes,Position
2016,3161908,São Gonçalo do Rio Abaixo,5079,left
2016,3125507,São Gonçalo do Rio Preto,1380,centre
2016,3162005,São Gonçalo do Sapucaí,6666,left
2016,3162104,São Gotardo,9498,left
2016,3162922,São Joaquim de Bicas,6524,right
2016,3162948,São José da Barra,2769,left
2016,3162955,São José da Lapa,5522,left
2016,3163003,São José da Safira,1914,centre
2016,3163102,São José da Varginha,1589,centre
2016,3163201,São José do Alegre,1400,centre
2016,3163300,São José do Divino,1496,centre
2016,3163409,São José do Goiabal,2065,left
2016,3163508,São José do Jacuri,1586,right
2016,3163607,São José do Mantimento,1532,centre
2016,3162203,São João Batista do Glória,1872,centre
2016,3162252,São João da Lagoa,1762,right
2016,3162302,São João da Mata,1584,centre
2016,3162401,São João da Ponte,8470,left
2016,3162450,São João das Missões,3639,left
2016,3162500,São João del Rei,22252,right
2016,3162559,São João do Manhuaçu,3768,centre
2016,3162575,São João do Manteninha,2216,left
2016,3162609,São João do Oriente,2779,centre
2016,3162658,São João do Pacuí,1760,left
2016,3162708,São João do Paraíso,7526,right
2016,3162807,São João Evangelista,4611,centre
2016,3162906,São João Nepomuceno,7418,left
2016,3163706,São Lourenço,13415,right
2016,3163805,São Miguel do Anta,2824,left
2016,3163904,São Pedro da União,2126,centre
2016,3164100,São Pedro do Suaçuí,2267,centre
2016,3164001,São Pedro dos Ferros,3273,right
2016,3164209,São Romão,2927,centre
2016,3164308,São Roque de Minas,2130,right
2016,3164407,São Sebastião da Bela Vista,3694,left
2016,3164431,São Sebastião da Vargem Alegre,1221,centre
2016,3164472,São Sebastião do Anta,2401,centre
2016,3164506,São Sebastião do Maranhão,3125,centre
2016,3164605,São Sebastião do Oeste,3373,left
2016,3164704,São Sebastião do Paraíso,14627,right
2016,3164803,São Sebastião do Rio Preto,626,centre
2016,3164902,São Sebastião do Rio Verde,991,centre
2016,3165206,São Thomé das Letras,1683,left
2016,3165008,São Tiago,5029,centre
2016,3165107,São Tomás de Aquino,2706,centre
2016,3165305,São Vicente de Minas,2267,centre
2016,3167905,Tabuleiro,2166,right
2016,3168002,Taiobeiras,9431,centre
2016,3168051,Taparuba,1680,centre
2016,3168101,Tapira,2039,right
2016,3168200,Tapiraí,843,centre
2016,3168309,Taquaraçu de Minas,1645,right
2016,3168408,Tarumirim,4605,centre
2016,3168507,Teixeiras,5044,right
2016,3168606,Teófilo Otoni,30293,left
2016,3168705,Timóteo,11572,right
2016,3168804,Tiradentes,2648,centre
2016,3168903,Tiros,3382,centre
2016,3169000,Tocantins,5577,centre-right
2016,3169059,Tocos do Moji,1903,centre
2016,3169109,Toledo,2468,centre
2016,3169208,Tombos,2834,centre
2016,3169307,Três Corações,17872,centre
2016,3169356,Três Marias,9537,centre
2016,3169406,Três Pontas,20584,centre
2016,3169505,Tumiritinga,2786,centre
2016,3169604,Tupaciguara,7704,centre
2016,3169703,Turmalina,5614,right
2016,3169802,Turvolândia,1894,left
2016,3170057,Ubaporanga,4815,far-left
2016,3170008,Ubaí,6097,right
2016,3170107,Uberaba,75251,centre
2016,3170206,Uberlândia,250390,right
2016,3169901,Ubá,17335,centre-right
2016,3170305,Umburatiba,1307,right
2016,3170404,Unaí,19527,centre
2016,3170438,União de Minas,1621,right
2016,3170479,Uruana de Minas,1591,right
2016,3170529,Urucuia,3322,left
2016,3170503,Urucânia,3813,centre-right
2016,3170578,Vargem Alegre,3169,left
2016,3170602,Vargem Bonita,1846,centre
2016,3170651,Vargem Grande do Rio Pardo,1868,right
2016,3170701,Varginha,32155,right
2016,3170750,Varjão de Minas,2544,right
2016,3170909,Varzelândia,5859,centre
2016,3171006,Vazante,7860,centre
2016,3171030,Verdelândia,2368,left
2016,3171071,Veredinha,2013,centre
2016,3171154,Vermelho Novo,2200,centre
2016,3171105,Veríssimo,1521,centre
2016,3171204,Vespasiano,29333,right
2016,3171402,Vieiras,1678,left
2016,3171600,Virgem da Lapa,3620,centre
2016,3171808,Virginópolis,3412,right
2016,3171907,Virgolândia,1882,centre
2016,3171709,Virgínia,3102,centre
2016,3172004,Visconde do Rio Branco,11621,left
2016,3171303,Viçosa,23945,centre
2016,3172103,Volta Grande,1533,centre
2016,3170800,Várzea da Palma,13207,centre-right
2016,3172202,Wenceslau Braz,1195,right
2016,3100609,Água Boa,4395,centre
2016,3100708,Água Comprida,1459,centre
2016,3100906,Águas Formosas,5075,right
2016,3101003,Águas Vermelhas,3880,centre
